CRN,SPEED_LIMIT,RDWY_COUNTY
2005162301,35.0,48
2005139657,15.0,35
2005139657,15.0,35
2005129934,55.0,48
2005129934,35.0,48
2005205802,25.0,2
2005205802,25.0,2
2005174528,25.0,6
2005174528,45.0,6
2005203538,25.0,40
2005203538,25.0,40
2005133630,,48
2005158682,55.0,36
2005158682,55.0,36
2005206117,,2
2005148161,,67
2005148161,,67
2005153428,25.0,26
2005153428,25.0,26
2005161546,40.0,48
2005151038,,48
2005193093,25.0,14
2005193093,25.0,14
2005105197,35.0,62
2005105197,25.0,62
2005134777,45.0,37
2005401366,45.0,39
2005401366,45.0,39
2005184401,25.0,6
2005184401,,6
2005129942,25.0,9
2005129942,35.0,9
2005411351,,67
2005411351,,67
2005188187,,67
2005188187,,67
2005197482,35.0,49
2005205083,25.0,2
2005205083,10.0,2
2005157153,35.0,41
2005157153,35.0,41
2005183940,,58
2005183940,,58
2005183940,35.0,58
2005139690,25.0,14
2005139690,25.0,14
2005130383,35.0,23
2005198411,,2
2006003679,25.0,67
2006003679,25.0,67
2005150991,40.0,66
2005150991,40.0,66
2005190720,25.0,67
2005190720,15.0,67
2005404619,,67
2005404619,,67
2005151933,,67
2005151933,,67
2005168078,35.0,41
2005168078,35.0,41
2005160408,,67
2005160408,,67
2005137370,25.0,2
2005137370,15.0,2
2005126232,35.0,46
2005126232,35.0,46
2005126232,35.0,46
2005135216,35.0,67
2005135216,35.0,67
2005135216,25.0,67
2005150048,,67
2005150048,,67
2005148683,35.0,67
2005188879,30.0,67
2005188879,25.0,67
2005188879,30.0,67
2005194996,35.0,23
2005072356,25.0,36
2005072356,25.0,36
2005160725,,67
2005160725,,67
2005408048,,67
2005408048,,67
2005408048,,67
2005414451,25.0,67
2005414451,25.0,67
2005148248,35.0,67
2005148248,25.0,67
2005148248,25.0,67
2005148248,,67
2005188367,,67
2005188367,35.0,67
2005404407,25.0,67
2005404407,25.0,67
2005406559,,67
2005406559,,67
2005138278,35.0,40
2005186036,,46
2005400596,15.0,67
2005400596,15.0,67
2005195191,25.0,7
2005195191,25.0,7
2005195191,,7
2005410594,15.0,67
2005159129,35.0,41
2005159129,35.0,41
2005410733,,67
2005410733,35.0,67
2005105909,30.0,67
2005142644,25.0,67
2005142644,25.0,67
2006011894,35.0,67
2006011894,35.0,67
2005129587,,67
2005129587,,67
2005183956,,67
2005183956,,67
2005406241,35.0,67
2005139823,35.0,67
2005408284,,67
2005160407,30.0,67
2005160407,25.0,67
2005404440,,67
2005404440,,67
2005408054,,67
2005408054,,67
2005149455,,67
2005149455,,67
2005146089,,67
2005194100,25.0,36
2005194100,25.0,36
2005157138,,23
2005157138,,23
2005167201,25.0,7
2005167201,25.0,7
2005180630,,10
2005180630,25.0,10
2005145977,,67
2005161405,25.0,67
2005156205,25.0,6
2005156205,25.0,6
2005188197,30.0,67
2005188197,25.0,67
2006013797,25.0,67
2006013797,25.0,67
2005170164,35.0,9
2005155380,35.0,9
2005145294,25.0,2
2005145294,,2
2005192003,25.0,6
2005153924,,39
2005153924,,39
2005128523,,9
2005128523,35.0,9
2005109897,35.0,46
2005109897,25.0,46
2005137010,25.0,46
2005137010,25.0,46
2005081001,25.0,21
2005167943,25.0,7
2005198204,35.0,57
2005174634,,39
2005174634,,39
2005184589,25.0,7
2005184589,25.0,7
2005138442,35.0,9
2005138442,25.0,9
2005138442,35.0,9
2005141958,,39
2005141958,,39
2005139052,45.0,4
2005139052,,4
2005196558,40.0,6
2005210167,35.0,6
2005181523,,62
2005181523,,62
2005153936,40.0,9
2005153936,15.0,9
2005143078,,66
2005143078,,66
2005158673,25.0,43
2005158673,35.0,43
2005194028,25.0,7
2005194028,25.0,7
2005155885,25.0,23
2005155885,15.0,23
2005211232,35.0,6
2005211232,35.0,6
2005211232,35.0,6
2005118977,45.0,38
2005105308,,23
2005105308,,23
2005149723,15.0,25
2005134559,40.0,39
2005207329,30.0,46
2005207329,30.0,46
2005211271,35.0,6
2005130162,35.0,9
2005130162,35.0,9
2005130162,25.0,9
2005193136,35.0,66
2005193136,35.0,66
2005193136,25.0,66
2005193136,25.0,66
2005143425,,9
2005143425,35.0,9
2005203921,25.0,4
2005419307,25.0,46
2005419307,40.0,46
2005419307,40.0,46
2005206634,25.0,46
2005206634,25.0,46
2005137491,35.0,15
2005406681,15.0,25
2005137763,,23
2005404991,55.0,48
2005404991,35.0,48
2005175030,25.0,25
2005175030,25.0,25
2005175030,,25
2005162454,,2
2005162454,25.0,2
2005187331,40.0,23
2005187331,25.0,23
2005164624,30.0,36
2005164624,25.0,36
2005193835,25.0,53
2005193835,25.0,53
2005213762,35.0,23
2005213762,15.0,23
2005213762,,23
2005187304,25.0,38
2005187304,25.0,38
2005409496,,9
2005409496,25.0,9
2005409496,40.0,9
2005403149,25.0,64
2005403149,25.0,64
2005172520,40.0,46
2005172520,35.0,46
2005141629,35.0,13
2005141629,15.0,13
2005134026,25.0,25
2005133803,25.0,64
2005133803,25.0,64
2005421570,35.0,63
2005147471,35.0,46
2005131516,,39
2005131516,,39
2005186953,25.0,38
2005186953,25.0,38
2005149654,25.0,38
2005174668,40.0,36
2005199545,45.0,46
2005199545,25.0,46
2005199545,45.0,46
2005209326,45.0,9
2005110704,,64
2005110704,,64
2005413185,35.0,46
2005413185,35.0,46
2005418504,,46
2005418504,,46
2005409295,35.0,46
2005146010,35.0,1
2005183778,25.0,2
2005183778,25.0,2
2005152117,25.0,38
2005152117,25.0,38
2005180565,25.0,42
2005135094,35.0,67
2005135094,35.0,67
2005189179,25.0,67
2005189179,25.0,67
2005192546,25.0,67
2005192202,,39
2005192202,,39
2005160011,,67
2005160011,,67
2005160011,,67
2005124208,25.0,67
2005124208,25.0,67
2005148352,25.0,36
2005151171,35.0,67
2005151171,25.0,67
2005188179,,67
2005188179,,67
2005189578,,67
2005189578,,67
2005189596,,67
2005189596,,67
2005130240,25.0,2
2005130240,25.0,2
2005134757,25.0,38
2005209288,25.0,45
2005175273,45.0,20
2005132621,,67
2005132621,,67
2005407132,35.0,67
2005407132,25.0,67
2005175743,25.0,2
2005175743,25.0,2
2005188186,,67
2006013592,,67
2005191631,35.0,67
2005191631,,67
2005407690,,67
2005129477,35.0,46
2005187151,25.0,35
2005187151,25.0,35
2005185753,25.0,67
2006011215,,67
2006011215,,67
2005149407,35.0,67
2005149407,35.0,67
2005149407,25.0,67
2005404108,,67
2005406919,25.0,67
2005406919,25.0,67
2006008588,25.0,67
2005136952,25.0,67
2005191492,,67
2005191492,,67
2005199203,25.0,14
2005199203,35.0,14
2005199203,35.0,14
2005130153,25.0,62
2005188659,,67
2005190733,,67
2005190733,,67
2006030092,25.0,39
2006030092,,39
2005150203,25.0,36
2005152670,35.0,37
2005168046,40.0,46
2005168046,35.0,46
2005187159,,67
2005187159,,67
2005416219,,67
2005416219,,67
2005141476,25.0,6
2005188275,,67
2005188275,25.0,67
2005195096,25.0,67
2005195096,,67
2005147985,15.0,67
2006018497,25.0,36
2006018497,25.0,36
2005157812,35.0,36
2005157812,35.0,36
2005157812,25.0,36
2005192455,40.0,2
2005201905,,66
2005201905,25.0,66
2005406946,25.0,67
2005406946,25.0,67
2005161534,35.0,67
2005161534,25.0,67
2005161534,,67
2005190011,25.0,67
2005175740,25.0,22
2005167718,25.0,66
2005167718,25.0,66
2005120638,25.0,14
2005136117,25.0,66
2005136117,25.0,66
2005177321,25.0,53
2005177321,25.0,53
2005162292,40.0,39
2005205652,35.0,23
2005205652,25.0,23
2005127329,55.0,6
2005127329,55.0,6
2005210171,,39
2005198216,35.0,48
2005198216,,48
2005187712,35.0,57
2005210953,35.0,40
2005210953,35.0,40
2005210953,35.0,40
2005210953,35.0,40
2005210953,35.0,40
2005137281,25.0,2
2005174969,25.0,7
2005174969,25.0,7
2005185334,55.0,25
2005186864,35.0,2
2005186864,35.0,2
2005186864,,2
2005188430,30.0,67
2005188430,30.0,67
2005141116,,25
2005141116,40.0,25
2005138424,35.0,6
2005416557,,67
2005416557,,67
2005134517,,67
2005134517,,67
2005141478,35.0,6
2005149749,,67
2005135097,25.0,67
2005135097,25.0,67
2005143816,35.0,2
2005135683,25.0,35
2005135683,25.0,35
2006005006,,48
2006005006,35.0,48
2006023877,40.0,36
2005411665,25.0,40
2005411665,25.0,40
2005107308,,14
2005107308,35.0,14
2006000319,35.0,1
2005187122,,41
2005187122,35.0,41
2005162423,25.0,67
2005148353,25.0,36
2005162429,,67
2005162429,25.0,67
2005411288,25.0,46
2006015734,,67
2006015734,,67
2005161450,25.0,67
2005161450,25.0,67
2005405464,,67
2005191308,25.0,36
2005405322,25.0,39
2005405322,25.0,39
2005130670,,67
2005160403,25.0,67
2005404097,25.0,67
2005150128,,67
2005157231,25.0,22
2005408071,,67
2005184620,,67
2005416000,25.0,67
2005416000,,67
2005406258,25.0,67
2005406258,25.0,67
2005192616,25.0,35
2005192616,25.0,35
2005407778,40.0,17
2005406531,20.0,67
2005406531,25.0,67
2005137084,35.0,67
2005192847,35.0,23
2005192847,,23
2005162477,25.0,10
2005162477,25.0,10
2005175461,15.0,7
2005409804,45.0,31
2005409804,45.0,31
2005188863,,67
2005188863,35.0,67
2005406310,35.0,46
2005406310,25.0,46
2005406310,40.0,46
2005135348,,67
2005135348,,67
2005134512,25.0,67
2005411222,30.0,39
2005411222,,39
2005411222,35.0,39
2005411222,,39
2005185388,35.0,36
2005132774,25.0,66
2005132774,25.0,66
2005170630,35.0,40
2005143060,25.0,46
2005143060,25.0,46
2005149826,25.0,67
2005149826,25.0,67
2005149826,25.0,67
2005188864,,67
2005188864,,67
2006015179,,67
2006015179,,67
2005192246,25.0,67
2005192246,25.0,67
2005422106,35.0,39
2005422106,,39
2005134925,35.0,25
2005410477,15.0,23
2005149726,25.0,25
2005149726,25.0,25
2005066040,25.0,9
2005066040,25.0,9
2005198993,30.0,7
2005198993,25.0,7
2005409541,25.0,10
2005131143,,39
2005131143,,39
2005130758,25.0,10
2005130758,55.0,10
2005146184,,67
2005146184,20.0,67
2005138185,25.0,22
2005138185,25.0,22
2005172959,25.0,7
2005172959,25.0,7
2005184294,25.0,48
2005125926,40.0,9
2005124206,40.0,43
2005157190,35.0,21
2005157190,25.0,21
2005124522,,33
2005124522,,33
2005124522,35.0,33
2005105073,25.0,2
2005418055,35.0,23
2005177390,45.0,25
2005155899,15.0,23
2005410377,25.0,46
2005410377,25.0,46
2005145492,35.0,23
2005145492,45.0,23
2005174709,25.0,39
2005174709,,39
2005177219,25.0,46
2005162027,25.0,36
2005162027,25.0,36
2005154414,25.0,42
2005154414,35.0,52
2005199180,25.0,60
2005199180,25.0,60
2005205006,20.0,23
2005205006,25.0,23
2005193628,25.0,25
2005193628,25.0,25
2005164856,25.0,1
2005164856,25.0,1
2005210052,35.0,23
2005155554,25.0,25
2005155554,25.0,25
2005186027,35.0,64
2005186027,25.0,64
2005186683,,25
2005186683,35.0,25
2005154609,25.0,25
2005405256,25.0,25
2005212797,35.0,40
2005174319,25.0,25
2005166990,45.0,42
2005131241,25.0,11
2005131241,35.0,11
2005156736,35.0,15
2005156736,35.0,15
2005115494,25.0,22
2005115494,25.0,22
2005198853,25.0,38
2005198853,25.0,38
2005102265,25.0,38
2005167989,,46
2005167989,,46
2005109208,25.0,2
2005209264,25.0,66
2005209264,35.0,66
2005174549,35.0,22
2005174549,25.0,22
2005407184,40.0,45
2005157984,25.0,2
2005172574,35.0,35
2005154884,35.0,2
2005154884,25.0,2
2005181842,25.0,2
2005181842,25.0,2
2005181344,20.0,2
2005181344,35.0,2
2005208114,25.0,66
2005208114,25.0,66
2005174669,25.0,38
2005174669,25.0,38
2005112025,45.0,43
2005413022,,25
2005159591,45.0,43
2005181648,35.0,46
2005181648,25.0,46
2005181648,35.0,46
2005181648,25.0,46
2005185250,55.0,7
2005185250,55.0,7
2005185250,55.0,7
2005205230,45.0,46
2005159073,25.0,6
2005159073,25.0,6
2005407793,,6
2005407793,,6
2006001721,35.0,46
2005187473,25.0,40
2005187473,,40
2005406717,,67
2005405385,35.0,40
2005145891,,67
2005167705,25.0,46
2005167705,35.0,46
2005206464,35.0,19
2005206464,,19
2005159170,25.0,6
2005159170,25.0,6
2005184640,,67
2005184640,30.0,67
2005155474,55.0,32
2005149884,30.0,67
2005149884,30.0,67
2005149884,25.0,67
2005168096,35.0,62
2005168096,35.0,62
2005167503,25.0,6
2005167503,25.0,6
2005204929,25.0,9
2005204929,35.0,9
2006008748,,67
2005400155,25.0,23
2005400155,15.0,23
2005404417,,67
2005406524,30.0,67
2005406524,30.0,67
2005100954,35.0,9
2005100954,45.0,9
2005413430,,67
2005413430,45.0,67
2005135225,,67
2005138405,25.0,6
2005138405,25.0,6
2005189709,25.0,6
2005189709,25.0,6
2005162211,,67
2005162211,,67
2005188507,25.0,67
2005188507,25.0,67
2005408704,,67
2005408704,,67
2005138956,25.0,13
2005138956,15.0,13
2006015907,25.0,67
2006015907,25.0,67
2005161961,30.0,67
2005161961,25.0,67
2005161961,30.0,67
2005161961,25.0,67
2005210261,,66
2005210261,,66
2005173673,,6
2005134089,35.0,2
2005134089,25.0,2
2005152829,25.0,25
2005152829,25.0,25
2005139835,35.0,67
2005139835,35.0,67
2005161842,35.0,67
2005184837,25.0,14
2005202866,35.0,46
2005200089,25.0,45
2005204999,35.0,40
2005204999,35.0,40
2005204999,35.0,40
2005204109,35.0,9
2005204109,40.0,9
2005204109,35.0,9
2005419953,40.0,14
2005155520,25.0,13
2005155520,25.0,13
2006010329,45.0,21
2005407043,35.0,67
2005407043,35.0,67
2006080103,25.0,67
2005211829,45.0,46
2005208675,25.0,40
2005208675,25.0,40
2005154528,25.0,40
2005110633,25.0,46
2005120323,,64
2005120323,20.0,64
2005210037,25.0,23
2005210037,25.0,23
2005160565,25.0,46
2005160565,25.0,46
2005207631,25.0,1
2005412456,25.0,66
2005412456,35.0,66
2005194987,25.0,6
2005194987,25.0,6
2005406864,35.0,67
2006010829,45.0,67
2006010829,45.0,67
2005150754,,67
2005150754,,67
2006029825,40.0,17
2005145615,,67
2005145615,,67
2005148139,35.0,67
2005144064,25.0,6
2005144064,25.0,6
2005191674,25.0,67
2005191674,25.0,67
2005125860,,67
2005165142,35.0,38
2006008746,,67
2006008746,35.0,67
2005109399,25.0,14
2005109399,35.0,14
2006010549,25.0,35
2006010549,25.0,35
2005149346,25.0,22
2005149346,25.0,22
2005189518,,67
2005189518,,67
2005156025,25.0,10
2005134494,25.0,67
2005134494,25.0,67
2005136343,25.0,67
2005136343,25.0,67
2005161474,,67
2005161474,,67
2005159032,,41
2005159032,,41
2006012683,25.0,67
2006012683,25.0,67
2005099311,,67
2005099311,,67
2006012664,30.0,67
2005139098,25.0,67
2005139098,25.0,67
2005136285,25.0,46
2005136285,,46
2005404786,35.0,67
2005404786,35.0,67
2005404786,35.0,67
2005188185,25.0,67
2005188185,,67
2005402508,40.0,23
2005402508,40.0,23
2005402508,25.0,23
2005150350,25.0,6
2005150350,25.0,6
2006011274,,67
2005407015,25.0,67
2005191630,25.0,67
2005191630,25.0,67
2005184669,25.0,36
2005184669,25.0,36
2005184692,25.0,2
2005184692,35.0,2
2005167317,25.0,40
2005167317,25.0,40
2006008683,,67
2006008683,,67
2005410284,25.0,53
2005410284,,53
2005416213,25.0,67
2005210677,35.0,23
2005155367,25.0,38
2005155367,25.0,38
2005190835,,67
2005190835,35.0,67
2005130104,,67
2005100722,,67
2005159580,35.0,23
2005159580,35.0,23
2005197101,25.0,66
2005197101,25.0,66
2005162473,25.0,10
2005162473,25.0,10
2005147896,,36
2005184088,35.0,39
2005184088,,39
2005152443,15.0,39
2005152443,35.0,39
2005148799,25.0,6
2005148799,25.0,6
2005406536,,67
2005406536,,67
2005144783,,39
2005144783,,39
2005408103,25.0,53
2005160192,15.0,39
2005160192,35.0,39
2006013190,30.0,67
2005137135,15.0,67
2005137131,35.0,67
2005194989,35.0,39
2005194989,30.0,39
2005100522,25.0,36
2005416885,25.0,40
2005186978,,2
2005186978,25.0,2
2005408189,,67
2005408189,,67
2005400473,25.0,21
2005400473,35.0,21
2005129440,25.0,39
2005129440,25.0,39
2005181085,25.0,41
2005181085,25.0,41
2005152592,25.0,39
2005152592,25.0,39
2005408888,,48
2005408888,,48
2005161145,35.0,15
2005209131,35.0,48
2005209131,25.0,48
2005184981,25.0,39
2005184981,25.0,39
2005187120,,39
2005189592,,67
2005193178,25.0,36
2005105107,25.0,2
2005105107,25.0,2
2005145889,,67
2005189189,15.0,67
2005189660,,67
2005189660,,67
2005132709,40.0,21
2005132709,35.0,21
2005162495,35.0,36
2005162495,55.0,36
2005196337,,24
2005196337,35.0,24
2005154475,45.0,25
2005154475,40.0,25
2005198876,,6
2005181073,45.0,9
2005135512,35.0,46
2005135512,35.0,46
2005138470,15.0,23
2005116666,25.0,22
2005116666,25.0,22
2005138007,40.0,25
2005129706,55.0,24
2005172930,35.0,46
2005148546,35.0,39
2005148546,35.0,39
2005187438,35.0,39
2005187438,25.0,39
2005196377,25.0,39
2005192447,25.0,40
2005192447,25.0,40
2005184728,45.0,15
2005184728,35.0,15
2005133839,,9
2005127066,,48
2005127066,,48
2005157737,45.0,46
2005205612,,45
2005205612,,45
2005401294,40.0,25
2005127443,35.0,21
2005194445,25.0,35
2005194445,25.0,35
2005193112,25.0,46
2005155333,25.0,15
2005155333,25.0,15
2005190112,40.0,21
2005190112,45.0,21
2005174633,25.0,25
2005174633,25.0,25
2005173123,45.0,66
2005174814,35.0,48
2005210065,15.0,23
2005210065,15.0,23
2005210065,35.0,23
2005142125,25.0,25
2005142125,25.0,25
2005149937,55.0,14
2005143955,25.0,38
2005137454,25.0,2
2005137454,25.0,2
2005180800,25.0,35
2005180800,25.0,35
2005194524,25.0,2
2005194524,,2
2005130662,25.0,43
2005130662,35.0,43
2005130662,25.0,43
2005206541,40.0,23
2005184723,55.0,45
2005214241,25.0,23
2005214241,25.0,23
2005401101,25.0,2
2005401101,,2
2005173294,25.0,46
2005137051,25.0,2
2005137051,25.0,2
2005188019,25.0,2
2005188019,25.0,2
2005198866,20.0,9
2005198866,35.0,9
2005184705,,5
2005184705,,5
2005152350,25.0,21
2005152350,,21
2005150552,25.0,25
2005150552,25.0,25
2005064964,25.0,46
2005064964,25.0,46
2005410976,25.0,15
2005404418,,67
2005189195,,67
2006004871,35.0,49
2005185028,35.0,67
2005185028,,67
2005123139,45.0,36
2005123139,45.0,36
2005129979,,36
2005129979,35.0,36
2005188425,,67
2005188425,,67
2005142943,35.0,67
2005149450,,67
2005149450,25.0,67
2006030815,,59
2006030815,40.0,59
2005148252,,67
2005155999,25.0,6
2005155999,25.0,6
2005172849,35.0,15
2005071568,50.0,9
2005160728,20.0,67
2005160728,25.0,67
2005130738,25.0,67
2005130738,25.0,67
2005191540,25.0,67
2005186681,25.0,25
2005186681,25.0,25
2005141576,25.0,38
2005141576,25.0,38
2005150620,15.0,66
2005150620,25.0,66
2005193361,,66
2005193361,25.0,66
2005138807,,66
2005188431,25.0,67
2005188431,,67
2005156516,35.0,2
2005156516,25.0,2
2005161181,25.0,2
2005161181,,2
2005191494,25.0,67
2005066478,,37
2005066478,,37
2005177211,45.0,60
2006013211,,67
2005091428,25.0,6
2005091428,25.0,6
2005126492,25.0,6
2005161471,,67
2005161471,,67
2005418352,25.0,38
2005418352,25.0,38
2005118287,35.0,41
2005118287,25.0,41
2005401335,25.0,46
2005195896,,25
2005190690,25.0,67
2005190690,25.0,67
2005161452,,67
2005134342,35.0,22
2005134342,25.0,22
2005161457,,67
2006011345,35.0,67
2006011345,35.0,67
2005180695,55.0,6
2005160026,,67
2005160026,,67
2005188452,,67
2005188452,,67
2005188452,,67
2005211809,25.0,66
2005211809,25.0,66
2005148610,25.0,66
2005148610,25.0,66
2005193678,25.0,66
2005210124,45.0,45
2005203742,25.0,64
2005203742,25.0,64
2005209490,25.0,9
2005133956,40.0,66
2005133956,35.0,66
2005133956,45.0,66
2005133956,40.0,66
2005204959,35.0,23
2005204959,15.0,23
2005068758,35.0,36
2005202635,25.0,19
2005202635,25.0,19
2005406335,25.0,67
2005406335,25.0,67
2005417932,25.0,14
2005120363,,28
2005120363,35.0,28
2005120363,,28
2005400029,35.0,36
2005400029,45.0,36
2005205090,35.0,20
2005205090,35.0,20
2005151306,25.0,67
2005203760,35.0,23
2005203760,35.0,23
2005203760,,23
2005189078,,67
2005189078,,67
2005414970,35.0,40
2005414970,,40
2005209490,25.0,9
2005209490,25.0,9
2005147749,25.0,2
2005147749,25.0,2
2005208958,25.0,23
2005208958,,23
2005134128,,2
2005134128,,2
2005139561,25.0,55
2005406490,25.0,67
2005406490,25.0,67
2005404773,35.0,23
2005404773,35.0,23
2005404773,15.0,23
2005203069,20.0,2
2005203069,20.0,2
2005411715,,38
2005418493,,46
2005418493,35.0,46
2006001303,35.0,36
2006001303,35.0,36
2006001303,35.0,36
2005172403,35.0,40
2005198490,25.0,14
2005198490,,14
2005192598,30.0,48
2005180828,25.0,48
2005180828,25.0,48
2005128314,35.0,46
2005098283,35.0,67
2005098283,25.0,67
2005191564,35.0,67
2005414857,,67
2005414857,25.0,67
2006004101,25.0,2
2006004101,35.0,2
2005192925,25.0,15
2005192925,25.0,15
2005406519,35.0,67
2005065545,,67
2005134944,25.0,67
2005134944,,67
2005150182,,48
2005150182,,48
2005161750,25.0,67
2005161750,25.0,67
2005407119,,67
2005407119,,67
2005141187,25.0,9
2005141187,45.0,9
2005141187,45.0,9
2005189502,25.0,67
2005189502,,67
2005404559,,67
2005404559,,67
2005101280,35.0,67
2005185774,25.0,67
2005185774,,67
2005185774,,67
2005407001,50.0,67
2005407001,,67
2005407001,30.0,67
2005161278,10.0,67
2005213225,35.0,40
2005213225,35.0,40
2005197479,40.0,59
2005197479,,59
2005193184,25.0,36
2005193184,25.0,36
2005207754,35.0,46
2005207754,25.0,46
2005132494,,67
2005189202,,67
2005189202,35.0,67
2005162019,,67
2005162019,,67
2005407857,,67
2005407857,,67
2005192069,15.0,67
2005192069,,67
2005110146,25.0,41
2005139848,25.0,67
2005141377,55.0,29
2005102113,,67
2005102113,,67
2005192465,35.0,2
2005192465,35.0,2
2005404475,,67
2006013564,,67
2006013564,,67
2005139495,35.0,6
2005139495,25.0,6
2005109893,40.0,46
2005187232,,9
2005187232,,9
2006016229,25.0,67
2005142047,25.0,46
2005191583,,67
2005191583,,67
2005190086,25.0,67
2005406910,,67
2005406910,,67
2005406910,35.0,67
2005153464,40.0,38
2005153464,15.0,38
2005153951,40.0,36
2005153778,35.0,6
2005146907,25.0,67
2005167097,,23
2005167097,35.0,23
2005167097,40.0,23
2005161384,55.0,39
2005161384,55.0,39
2005173938,25.0,36
2005173938,25.0,36
2005155896,25.0,23
2005155896,35.0,23
2005413593,25.0,67
2005413593,25.0,67
2005174956,25.0,39
2005174956,25.0,39
2005105225,25.0,23
2005105225,25.0,23
2005170454,45.0,66
2005158359,35.0,9
2005158359,25.0,9
2005149442,,67
2005149442,,67
2006010946,35.0,67
2006010946,35.0,67
2005168089,35.0,46
2005122807,,48
2005405132,35.0,23
2005119480,,40
2005119480,35.0,40
2005119480,35.0,40
2005198739,,9
2005198739,35.0,9
2005188934,35.0,25
2005136766,25.0,39
2005157012,25.0,32
2005157012,25.0,32
2005135950,25.0,39
2005136032,35.0,39
2005407834,25.0,39
2005407834,,39
2005192389,25.0,36
2005192389,25.0,36
2005187555,35.0,46
2005187555,25.0,46
2005203982,15.0,2
2005208514,25.0,2
2005136872,35.0,36
2005195000,25.0,23
2005195000,25.0,23
2005137070,25.0,2
2005152676,35.0,25
2005194860,25.0,39
