CRN,GRADE,IMPACT_POINT,RDWY_ALIGNMENT,UNIT_NUM,VEH_MOVEMENT,VEH_POSITION,VEH_ROLE,VEH_TYPE,PC_HDLGHT_IND,PC_HLMT_IND,PC_REAR_RFLTR_IND
2005109072,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,N,U
2005104350,3.0,9.0,3.0,2,17.0,1.0,2.0,20.0,N,N,Y
2005173783,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2005138782,3.0,12.0,1.0,2,12.0,1.0,1.0,20.0,N,N,Y
2005158910,3.0,11.0,1.0,1,1.0,7.0,2.0,20.0,N,N,Y
2005209295,9.0,99.0,9.0,2,99.0,8.0,2.0,20.0,U,U,U
2005406718,9.0,0.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2005186124,1.0,3.0,1.0,1,98.0,98.0,3.0,20.0,N,N,N
2005184181,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,N,N,N
2005154639,3.0,12.0,1.0,2,1.0,13.0,1.0,20.0,N,N,N
2005412724,1.0,12.0,1.0,2,1.0,13.0,2.0,20.0,N,N,Y
2005182760,1.0,12.0,1.0,2,1.0,9.0,1.0,20.0,N,N,Y
2005144666,3.0,3.0,1.0,1,1.0,7.0,1.0,20.0,N,N,N
2005406395,4.0,3.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2005184995,3.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2005211517,9.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005148616,1.0,12.0,1.0,1,1.0,8.0,2.0,20.0,N,N,U
2005155290,2.0,3.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2005196022,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,Y,N,Y
2005205994,9.0,12.0,1.0,2,1.0,2.0,1.0,20.0,U,U,U
2005122295,3.0,9.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2005185859,3.0,12.0,1.0,1,1.0,1.0,1.0,21.0,,,
2005207466,9.0,12.0,9.0,1,10.0,1.0,1.0,20.0,U,U,U
2005204512,9.0,12.0,9.0,2,12.0,1.0,2.0,20.0,U,U,U
2005144470,1.0,0.0,1.0,1,3.0,12.0,0.0,20.0,N,N,N
2005135644,1.0,6.0,1.0,1,1.0,11.0,2.0,20.0,N,N,Y
2005198848,2.0,12.0,1.0,1,10.0,7.0,1.0,20.0,N,N,Y
2005412108,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005124262,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2005154357,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,Y,U,Y
2005202584,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2005196799,5.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,Y
2005134557,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,U,Y,U
2005121947,1.0,10.0,1.0,1,1.0,1.0,3.0,20.0,U,Y,Y
2005180878,1.0,12.0,1.0,1,1.0,9.0,1.0,20.0,N,N,Y
2005195642,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,N
2005161465,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,Y,N
2005205869,9.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005204611,9.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005213698,9.0,9.0,9.0,1,99.0,9.0,2.0,20.0,U,U,U
2005205850,9.0,10.0,1.0,2,1.0,9.0,1.0,20.0,U,U,U
2005100801,2.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2005140687,1.0,12.0,1.0,1,98.0,98.0,1.0,20.0,N,Y,Y
2005150637,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2005172691,1.0,9.0,1.0,2,1.0,3.0,2.0,20.0,U,N,U
2005196708,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,N
2005167868,1.0,10.0,1.0,1,98.0,11.0,2.0,20.0,N,N,Y
2005155580,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005167755,1.0,99.0,1.0,2,98.0,9.0,2.0,20.0,U,Y,U
2005124466,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,Y,Y
2005194754,1.0,3.0,1.0,2,15.0,1.0,1.0,20.0,U,N,U
2005167670,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005193775,1.0,3.0,1.0,1,12.0,7.0,1.0,20.0,U,Y,U
2005126995,2.0,12.0,1.0,1,1.0,8.0,1.0,20.0,N,N,Y
2005199864,1.0,12.0,1.0,1,1.0,7.0,1.0,20.0,N,N,Y
2005204479,9.0,9.0,9.0,2,99.0,9.0,2.0,20.0,U,U,U
2005186660,1.0,11.0,1.0,2,1.0,13.0,2.0,20.0,N,N,N
2005412405,1.0,99.0,1.0,1,1.0,1.0,2.0,20.0,U,N,U
2005136013,1.0,9.0,1.0,1,1.0,6.0,2.0,20.0,U,U,U
2005101633,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2005193001,3.0,0.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2005205217,9.0,12.0,9.0,1,99.0,0.0,1.0,20.0,U,U,U
2005139122,3.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,N,U
2005208803,9.0,99.0,1.0,2,1.0,7.0,1.0,20.0,U,U,U
2005160587,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
2005141632,4.0,11.0,1.0,1,2.0,1.0,2.0,20.0,U,U,U
2005418426,1.0,3.0,1.0,1,1.0,11.0,2.0,20.0,U,U,N
2005211200,9.0,12.0,9.0,1,99.0,0.0,1.0,20.0,U,U,U
2006010208,1.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,N,U
2005187462,1.0,11.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2005173988,1.0,11.0,1.0,1,12.0,1.0,1.0,20.0,Y,N,Y
2005419500,1.0,12.0,1.0,2,1.0,7.0,1.0,20.0,U,U,U
2005139131,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,,,
2005211159,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2005408625,1.0,12.0,1.0,1,1.0,6.0,1.0,20.0,N,N,Y
2005161902,9.0,99.0,1.0,1,1.0,7.0,1.0,20.0,U,N,U
2005162406,3.0,12.0,1.0,1,1.0,3.0,1.0,20.0,U,Y,U
2005404398,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,N,U
2005156732,3.0,12.0,2.0,1,4.0,1.0,3.0,20.0,N,Y,N
2005156732,3.0,0.0,4.0,3,16.0,1.0,2.0,20.0,N,Y,N
2005156732,3.0,12.0,4.0,4,16.0,1.0,1.0,20.0,N,Y,N
2005181846,1.0,1.0,4.0,2,16.0,7.0,1.0,20.0,N,N,U
2005147973,1.0,6.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2005416211,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2005161202,9.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,N,U
2005185247,1.0,9.0,1.0,1,15.0,7.0,2.0,20.0,U,U,U
2005148179,1.0,12.0,1.0,2,1.0,8.0,2.0,20.0,U,U,U
2005105497,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2012029959,1.0,9.0,1.0,1,15.0,1.0,1.0,20.0,N,N,Y
2005151351,1.0,99.0,1.0,2,99.0,99.0,2.0,20.0,N,N,U
2005188513,3.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,Y,U
2005189180,1.0,3.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2005185732,1.0,12.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2005414883,1.0,2.0,1.0,2,1.0,6.0,2.0,20.0,U,Y,U
2005210922,9.0,12.0,1.0,2,1.0,7.0,1.0,20.0,U,U,U
2005121239,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,U
2006008701,1.0,12.0,1.0,2,1.0,98.0,2.0,20.0,N,N,Y
2005196943,4.0,99.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2005408322,1.0,0.0,1.0,2,1.0,9.0,1.0,20.0,U,N,U
2005134458,1.0,9.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2005157748,3.0,11.0,1.0,1,3.0,7.0,2.0,20.0,N,N,Y
2005188504,3.0,12.0,1.0,2,12.0,98.0,1.0,20.0,U,U,U
2005161784,1.0,12.0,1.0,1,1.0,0.0,1.0,20.0,N,Y,Y
2005130457,1.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2005185758,3.0,1.0,1.0,1,1.0,8.0,1.0,20.0,U,N,U
2005406998,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2005148694,1.0,3.0,1.0,2,1.0,0.0,2.0,21.0,N,N,N
2005190410,1.0,99.0,1.0,2,1.0,6.0,2.0,20.0,U,N,U
2005190410,1.0,99.0,1.0,3,1.0,6.0,2.0,20.0,U,N,U
2005126796,1.0,99.0,1.0,2,2.0,98.0,2.0,20.0,U,U,U
2005410303,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2005190683,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2005188424,9.0,99.0,1.0,1,1.0,99.0,1.0,20.0,U,U,U
2005414869,1.0,9.0,1.0,2,1.0,98.0,2.0,21.0,N,N,Y
2005207527,9.0,12.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2005194430,1.0,12.0,1.0,1,1.0,6.0,1.0,21.0,N,Y,U
2005141450,1.0,3.0,1.0,1,1.0,98.0,1.0,20.0,N,U,U
2005148122,1.0,12.0,1.0,1,98.0,9.0,1.0,20.0,U,U,U
2005407131,1.0,3.0,1.0,1,10.0,3.0,2.0,20.0,N,Y,Y
2005139658,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,N,N,Y
2005408011,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2005404421,9.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2005404642,3.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,N,U
2006008665,9.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006008737,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,U,N,U
2005410591,1.0,3.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2005402449,1.0,12.0,1.0,1,15.0,3.0,1.0,20.0,N,U,U
2005408316,1.0,99.0,1.0,2,1.0,6.0,2.0,20.0,U,N,U
2006014904,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2006029803,9.0,99.0,9.0,2,99.0,99.0,1.0,20.0,U,U,U
2005149891,1.0,9.0,1.0,2,1.0,6.0,2.0,20.0,U,N,U
2005146244,9.0,99.0,1.0,1,99.0,7.0,2.0,20.0,U,U,U
2005205792,9.0,12.0,4.0,2,16.0,1.0,1.0,20.0,U,U,U
2005162403,1.0,12.0,1.0,2,1.0,9.0,1.0,20.0,N,U,U
2005412190,1.0,12.0,1.0,1,1.0,99.0,1.0,20.0,N,Y,Y
2005406568,1.0,3.0,1.0,2,1.0,11.0,2.0,20.0,U,N,U
2005205929,9.0,11.0,4.0,2,16.0,9.0,2.0,20.0,U,U,U
2006009348,1.0,99.0,1.0,2,8.0,99.0,2.0,20.0,U,N,U
2005191598,9.0,99.0,1.0,2,99.0,99.0,2.0,20.0,U,N,U
2005190619,1.0,4.0,1.0,2,1.0,11.0,2.0,20.0,U,N,U
2005166986,3.0,99.0,1.0,2,10.0,7.0,1.0,20.0,N,N,Y
2005413431,1.0,11.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2005156244,1.0,11.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2005212028,9.0,12.0,1.0,2,1.0,1.0,1.0,21.0,U,U,U
2005120050,1.0,12.0,1.0,2,1.0,0.0,2.0,20.0,U,U,U
2005128021,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005142328,3.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005209247,9.0,1.0,3.0,1,17.0,7.0,1.0,20.0,U,U,U
2005192548,9.0,0.0,1.0,1,1.0,8.0,1.0,20.0,U,N,U
2005101667,3.0,0.0,1.0,1,1.0,9.0,1.0,20.0,U,U,U
2005404406,9.0,9.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2005161536,9.0,0.0,9.0,2,99.0,99.0,2.0,20.0,U,N,U
2005194520,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005137145,1.0,6.0,1.0,2,1.0,0.0,2.0,20.0,U,U,U
2005184407,1.0,7.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2005147993,1.0,13.0,1.0,1,1.0,0.0,2.0,20.0,U,U,U
2005209418,9.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005136621,3.0,1.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2005139839,1.0,1.0,1.0,1,1.0,2.0,1.0,20.0,U,U,U
2005149794,1.0,3.0,1.0,2,99.0,99.0,2.0,20.0,N,N,N
2006012571,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,Y,U
2006013287,1.0,0.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2006205827,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2006059077,1.0,99.0,1.0,2,98.0,1.0,2.0,20.0,N,Y,U
2006204360,9.0,9.0,1.0,1,1.0,7.0,2.0,20.0,U,U,U
2006069385,9.0,10.0,1.0,1,12.0,99.0,1.0,20.0,U,U,U
2006065238,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2006092958,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2006120464,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2006203498,9.0,99.0,9.0,2,4.0,0.0,2.0,20.0,U,U,U
2006209198,9.0,6.0,1.0,1,1.0,98.0,2.0,20.0,U,U,U
2006099572,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006099076,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2006097802,1.0,3.0,1.0,2,12.0,9.0,2.0,20.0,U,U,U
2006050141,1.0,9.0,1.0,1,5.0,13.0,2.0,20.0,N,N,U
2006077210,3.0,11.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2006089136,1.0,4.0,1.0,2,1.0,1.0,2.0,21.0,U,N,U
2006086697,1.0,99.0,1.0,2,15.0,98.0,2.0,20.0,U,U,U
2006121858,9.0,12.0,1.0,2,1.0,1.0,2.0,20.0,,,
2007111142,1.0,3.0,1.0,2,98.0,3.0,2.0,20.0,N,N,N
2006045997,1.0,6.0,1.0,2,1.0,9.0,2.0,20.0,N,N,Y
2006098259,3.0,12.0,1.0,1,4.0,98.0,1.0,20.0,N,Y,U
2006079317,1.0,11.0,1.0,2,1.0,1.0,1.0,20.0,N,Y,Y
2006059241,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006048719,1.0,3.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2006128819,1.0,6.0,1.0,2,1.0,9.0,2.0,20.0,U,N,Y
2006025083,1.0,7.0,1.0,2,1.0,11.0,2.0,20.0,N,Y,Y
2006203323,9.0,9.0,1.0,1,1.0,1.0,1.0,21.0,U,U,U
2006078941,2.0,9.0,1.0,1,10.0,9.0,1.0,20.0,N,N,Y
2006095853,3.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2006105922,1.0,9.0,1.0,1,1.0,7.0,2.0,20.0,N,N,Y
2006075509,1.0,10.0,1.0,1,1.0,11.0,2.0,20.0,N,N,N
2006098033,1.0,99.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2006024510,1.0,9.0,1.0,1,1.0,7.0,2.0,20.0,U,N,U
2006077259,1.0,9.0,1.0,2,1.0,11.0,2.0,20.0,N,N,Y
2006051383,9.0,12.0,9.0,2,3.0,1.0,2.0,20.0,U,U,U
2006091070,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2006077373,1.0,1.0,1.0,2,1.0,6.0,1.0,20.0,U,U,U
2006207100,9.0,99.0,9.0,2,3.0,1.0,2.0,20.0,U,U,U
2006062135,1.0,12.0,1.0,1,1.0,2.0,1.0,20.0,U,Y,U
2006047121,1.0,12.0,1.0,2,1.0,0.0,1.0,20.0,N,N,Y
2006057877,1.0,10.0,1.0,1,1.0,11.0,1.0,20.0,N,N,Y
2006204401,9.0,99.0,9.0,2,3.0,1.0,2.0,20.0,U,U,U
2007001930,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,U
2006112786,1.0,9.0,1.0,2,98.0,1.0,2.0,20.0,N,N,Y
2006080602,3.0,12.0,1.0,2,12.0,3.0,1.0,20.0,N,Y,Y
2006102318,4.0,9.0,1.0,2,99.0,1.0,2.0,20.0,N,N,Y
2006114177,1.0,0.0,1.0,2,1.0,0.0,1.0,20.0,U,U,U
2006022744,4.0,10.0,1.0,2,1.0,1.0,2.0,20.0,Y,N,Y
2007008894,1.0,12.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2006069433,1.0,2.0,1.0,1,98.0,1.0,1.0,20.0,N,N,Y
2006083596,3.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2007004297,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2006104406,1.0,6.0,1.0,1,10.0,1.0,1.0,20.0,N,Y,Y
2006104406,1.0,6.0,1.0,2,10.0,1.0,2.0,20.0,N,Y,Y
2006078361,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2006067049,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,N,N,Y
2006052012,1.0,9.0,1.0,1,1.0,1.0,2.0,20.0,N,N,N
2006096321,1.0,9.0,1.0,1,98.0,0.0,1.0,20.0,N,N,N
2006056954,1.0,11.0,1.0,1,10.0,1.0,1.0,20.0,N,N,Y
2006047930,3.0,3.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,Y
2006026482,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2006082696,1.0,12.0,1.0,1,10.0,7.0,1.0,20.0,U,N,U
2006053213,1.0,12.0,1.0,1,15.0,1.0,1.0,20.0,N,N,Y
2006058564,1.0,12.0,1.0,1,1.0,1.0,2.0,20.0,N,Y,Y
2006069790,1.0,3.0,1.0,2,1.0,7.0,1.0,20.0,U,N,U
2006110335,3.0,3.0,1.0,1,98.0,8.0,2.0,21.0,N,U,U
2006115818,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2006122534,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2006026286,1.0,13.0,1.0,1,1.0,7.0,2.0,20.0,U,U,U
2006038553,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,Y
2006059375,1.0,99.0,1.0,1,1.0,98.0,2.0,20.0,U,U,U
2006086861,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006079369,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,N,N,Y
2006053679,1.0,1.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2006203778,9.0,1.0,9.0,2,12.0,1.0,2.0,20.0,U,U,U
2006111337,2.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2006017140,1.0,12.0,1.0,1,98.0,98.0,2.0,20.0,U,U,U
2006121075,9.0,99.0,1.0,2,1.0,99.0,1.0,20.0,U,U,U
2006085487,1.0,3.0,1.0,1,98.0,98.0,1.0,20.0,N,N,N
2006089588,1.0,99.0,1.0,1,1.0,99.0,2.0,20.0,U,N,U
2006065881,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,N,U
2006067994,1.0,99.0,1.0,2,99.0,99.0,1.0,20.0,N,N,N
2006128134,1.0,12.0,1.0,1,1.0,9.0,1.0,20.0,N,N,U
2006074736,3.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006095674,3.0,3.0,2.0,1,4.0,1.0,1.0,20.0,N,Y,Y
2006035134,1.0,12.0,1.0,1,1.0,3.0,1.0,20.0,N,N,N
2006028304,2.0,6.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2006205673,9.0,11.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2006032184,1.0,3.0,1.0,1,1.0,12.0,2.0,20.0,N,N,U
2006066731,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,Y,U
2006204607,9.0,9.0,4.0,1,16.0,7.0,2.0,20.0,U,U,U
2006031169,1.0,1.0,1.0,2,1.0,1.0,3.0,20.0,N,N,U
2006066224,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,N,N,Y
2006203861,9.0,10.0,9.0,1,99.0,9.0,2.0,20.0,U,U,U
2006067247,1.0,6.0,1.0,2,15.0,1.0,2.0,20.0,N,Y,Y
2006122097,3.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,N,Y
2006207183,9.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2006090332,1.0,9.0,1.0,1,1.0,1.0,1.0,20.0,N,N,Y
2006031164,1.0,1.0,1.0,2,1.0,1.0,3.0,20.0,N,N,U
2007002470,1.0,9.0,1.0,1,1.0,98.0,2.0,20.0,U,N,U
2006119984,1.0,99.0,1.0,2,1.0,1.0,0.0,20.0,U,U,U
2006094605,9.0,99.0,9.0,2,99.0,11.0,2.0,20.0,N,N,Y
2006055166,1.0,11.0,1.0,2,1.0,6.0,2.0,20.0,U,N,U
2006092409,1.0,12.0,1.0,1,98.0,1.0,1.0,20.0,U,U,U
2006067876,3.0,12.0,1.0,1,1.0,0.0,2.0,20.0,N,N,N
2006124602,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006119878,1.0,9.0,1.0,1,1.0,13.0,2.0,20.0,N,N,Y
2006126201,1.0,99.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2006068862,3.0,12.0,3.0,1,17.0,7.0,1.0,20.0,N,N,Y
2007033512,9.0,99.0,1.0,1,1.0,99.0,2.0,20.0,U,U,U
2006083084,1.0,1.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006101610,1.0,9.0,1.0,3,3.0,9.0,2.0,20.0,U,U,U
2006062333,3.0,1.0,4.0,1,16.0,1.0,1.0,20.0,U,Y,U
2006079821,1.0,12.0,1.0,1,1.0,8.0,1.0,20.0,U,N,U
2006095458,1.0,12.0,1.0,2,98.0,98.0,1.0,20.0,U,U,U
2006126868,1.0,1.0,1.0,2,1.0,0.0,2.0,20.0,U,U,U
2006101792,1.0,11.0,1.0,2,10.0,0.0,2.0,20.0,U,N,U
2006125746,1.0,11.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006105128,3.0,9.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2006030472,3.0,2.0,1.0,1,98.0,99.0,2.0,20.0,N,N,U
2006081650,1.0,12.0,1.0,1,1.0,99.0,1.0,20.0,U,N,U
2006054178,1.0,7.0,1.0,2,1.0,1.0,3.0,20.0,N,N,N
2006105762,1.0,12.0,1.0,1,1.0,6.0,1.0,20.0,U,U,U
2006066183,1.0,10.0,1.0,2,1.0,99.0,2.0,20.0,U,N,U
2007033509,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006126834,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006112741,1.0,1.0,1.0,1,1.0,0.0,1.0,20.0,U,U,U
2006082122,9.0,12.0,1.0,2,1.0,7.0,2.0,20.0,U,N,U
2006126869,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,U,U,U
2006054165,1.0,12.0,1.0,2,1.0,6.0,2.0,20.0,N,N,N
2006080986,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2006004748,1.0,9.0,1.0,1,98.0,1.0,2.0,20.0,N,N,Y
2006104912,1.0,12.0,1.0,1,1.0,13.0,1.0,20.0,U,U,U
2006124603,1.0,9.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2006077583,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,N,N,U
2006114595,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,N,N,U
2006094416,1.0,6.0,1.0,2,15.0,1.0,2.0,20.0,U,U,U
2006065819,1.0,9.0,1.0,2,3.0,9.0,2.0,20.0,U,U,U
2006055446,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,N,Y,U
2006123783,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006081083,2.0,12.0,1.0,2,1.0,3.0,1.0,20.0,U,U,U
2006080965,1.0,12.0,1.0,1,1.0,99.0,1.0,20.0,U,U,U
2006116032,1.0,11.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2006062483,1.0,12.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2007006817,1.0,12.0,1.0,1,1.0,0.0,1.0,20.0,U,N,U
2006203642,9.0,10.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2007023063,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,U,Y,U
2006065647,1.0,5.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2006065521,1.0,1.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2006081043,1.0,13.0,3.0,2,17.0,98.0,2.0,20.0,U,U,U
2006080554,1.0,14.0,1.0,2,1.0,98.0,2.0,20.0,U,N,U
2006093851,1.0,9.0,1.0,2,15.0,98.0,2.0,20.0,N,N,U
2006113829,9.0,99.0,9.0,2,99.0,98.0,2.0,20.0,U,U,U
2006113290,1.0,1.0,1.0,1,1.0,1.0,1.0,20.0,U,N,U
2006079899,9.0,0.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2006036646,1.0,9.0,1.0,1,1.0,1.0,1.0,20.0,U,Y,U
2007009212,1.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006085223,1.0,7.0,1.0,2,1.0,1.0,2.0,20.0,N,N,N
2006105161,1.0,12.0,1.0,1,98.0,98.0,2.0,20.0,U,N,U
2006082529,1.0,12.0,1.0,1,1.0,7.0,1.0,21.0,U,U,U
2006079922,3.0,0.0,1.0,1,1.0,6.0,3.0,20.0,U,N,U
2006079922,3.0,0.0,1.0,3,1.0,6.0,1.0,20.0,U,N,U
2006056323,1.0,3.0,1.0,2,2.0,98.0,2.0,20.0,U,N,U
2006082641,3.0,6.0,1.0,1,1.0,13.0,1.0,20.0,N,N,N
2006113828,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,N,U
2006065639,1.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006080905,1.0,1.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2007007745,1.0,3.0,1.0,2,1.0,3.0,2.0,20.0,U,Y,U
2006095931,1.0,12.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2006091970,1.0,6.0,1.0,2,1.0,7.0,2.0,20.0,N,N,Y
2006055371,1.0,3.0,1.0,2,1.0,2.0,2.0,20.0,U,Y,U
2006104248,1.0,9.0,1.0,2,1.0,6.0,2.0,20.0,U,U,U
2006047849,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,N,N,Y
2006094195,9.0,6.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
