,CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ROUTE,SEGMENT,OFFSET,RDWY_ORIENT,LANE_COUNT,SPEED_LIMIT,STREET_NAME,ROAD_OWNER,ACCESS_CTRL,RDWY_COUNTY
7357,2005036848,5,5,,,,W,99.0,,WYNNEFIELD AV,4.0,,67
7358,2005041897,3,4,,,0.0,N,1.0,25.0,RIVER AV,4.0,,49
7359,2005041897,4,3,,,0.0,W,2.0,25.0,SPRUCE ST,4.0,,49
7360,2004212431,3,3,1016,20.0,110.0,E,2.0,40.0,,2.0,3.0,19
7361,2004080509,3,3,0003,111.0,0.0,W,4.0,35.0,WALNUT ST,2.0,3.0,67
7362,2004080509,4,4,,,,N,2.0,25.0,SIXTEENTH ST,4.0,,67
7363,2004085209,3,3,,,0.0,N,2.0,,CURIE BL,4.0,,67
7364,2005050576,3,4,,,0.0,S,2.0,25.0,JANE ST,4.0,,2
7365,2005050576,4,3,,,0.0,N,2.0,25.0,TWENTY SEVENTH ST,4.0,,2
7366,2005012795,3,4,,,0.0,S,1.0,25.0,BOLLMAN ST,4.0,,38
7367,2005012795,4,3,,,0.0,N,2.0,25.0,CUMBERLAND ST,4.0,,38
7368,2005042330,4,3,,,0.0,E,4.0,25.0,HOBART RD,4.0,,2
7369,2005042330,3,4,,,0.0,N,4.0,25.0,GREENFIELD AV,4.0,,2
7370,2005045161,3,4,,,0.0,N,2.0,25.0,MELLON ST,4.0,,2
7371,2005045161,4,3,,,0.0,W,1.0,,JANERO WY,4.0,,2
7372,2005002286,4,3,,,0.0,S,1.0,25.0,PALMER AV,4.0,,15
7373,2005002286,3,4,,,0.0,E,1.0,25.0,HARMOHY ST,4.0,,15
7374,2005035114,3,3,0024,450.0,705.0,N,2.0,40.0,EDGEWOOD RD,2.0,3.0,66
7375,2005058379,3,3,0073,20.0,0.0,E,2.0,30.0,COTTMAN AV,2.0,3.0,67
7376,2005058379,4,4,0073,21.0,0.0,W,2.0,30.0,COTTMAN AV,2.0,3.0,67
7377,2005058379,5,5,,,,S,99.0,,MONTOUR ST,4.0,,67
7378,2005103048,3,4,,,0.0,W,2.0,25.0,BUIST AV,4.0,,67
7379,2005103048,4,3,,,0.0,S,1.0,25.0,DEWEY ST,4.0,,67
7380,2005080826,4,3,,,0.0,S,1.0,25.0,WANEMAKER ST,4.0,,67
7381,2005080826,3,4,,,0.0,W,2.0,25.0,RACE ST,4.0,,67
7382,2005028919,3,3,,,0.0,,2.0,25.0,GREENFIELD AV,4.0,,46
7383,2005001703,3,3,3048,10.0,712.0,N,2.0,35.0,MANOA RD,2.0,3.0,46
7384,2005010749,4,3,,,0.0,S,2.0,25.0,MCNEIL PI,4.0,,2
7385,2005010749,3,4,,,0.0,W,2.0,25.0,WEBSTER AV,4.0,,2
7386,2004089451,4,4,,,,S,2.0,,NINTH ST,4.0,,67
7387,2004089451,3,3,2014,51.0,509.0,W,2.0,25.0,LEHIGH AV,2.0,3.0,67
7388,2005054483,3,3,3015,100.0,1239.0,N,2.0,35.0,SIXTYTHIRD ST,2.0,3.0,67
7389,2005054483,4,4,,,,E,2.0,25.0,MASTER ST,4.0,,67
7390,2005038487,4,3,,,0.0,N,2.0,25.0,ROCKWOOD ST,4.0,,2
7391,2005038487,3,4,,,0.0,W,2.0,25.0,THIRTIETH ST,4.0,,2
7392,2005008957,4,3,,,0.0,N,1.0,25.0,LAKE AL,4.0,,2
7393,2005008957,3,4,,,0.0,E,2.0,25.0,MILBURN ST,4.0,,2
7394,2005027138,4,3,,,0.0,E,1.0,,CHESTNUT ST,4.0,,46
7395,2005027138,3,4,,,0.0,S,2.0,25.0,ARCH ST,4.0,,46
7396,2004056471,4,3,,,,N,2.0,25.0,ELM AV,4.0,,66
7397,2004056471,3,4,,,,E,2.0,25.0,CHARLES ST,4.0,,66
7398,2004208870,4,3,,,0.0,N,99.0,35.0,OLIVER ST,4.0,,41
7399,2004208870,3,4,,,0.0,W,99.0,35.0,FOURTH ST,4.0,,41
7400,2005006085,3,3,0232,22.0,2143.0,N,2.0,25.0,OXFORD AV,2.0,3.0,67
7401,2004087590,3,3,0001,20.0,653.0,N,2.0,35.0,CITY AV,2.0,3.0,67
7402,2004208545,4,3,,,0.0,N,99.0,25.0,FOUTEENTH AND HA ST,4.0,,6
7403,2004208545,3,4,,,0.0,E,99.0,25.0,COTTON ST,4.0,,6
7404,2005030842,3,4,,,0.0,N,2.0,35.0,JACKSONVILLE RD,4.0,,48
7405,2005030842,4,3,,,0.0,E,2.0,35.0,STOKEPARK RD,4.0,,48
7406,2004207399,4,4,,,0.0,W,99.0,25.0,OFFICE CENTER RD,4.0,,39
7407,2004207399,3,3,1019,70.0,1671.0,N,2.0,40.0,SR 1019 SH,2.0,3.0,39
7408,2004217062,4,3,,,0.0,N,99.0,10.0,PORT ROYAL RD,4.0,,64
7409,2004217062,3,4,,,0.0,E,99.0,35.0,PATTERSON LN,4.0,,64
7410,2005054376,3,3,3222,70.0,1337.0,N,2.0,35.0,LANCASTER AV,2.0,3.0,6
7411,2005054376,4,4,,,0.0,N,2.0,25.0,SUMMIT AV,4.0,,6
7412,2005065223,4,4,3005,20.0,1535.0,N,2.0,,THIRTYTHIRD ST,2.0,,67
7413,2005065223,3,3,0003,91.0,0.0,W,2.0,35.0,WALNUT ST,2.0,3.0,67
7414,2005089704,3,3,2034,10.0,2594.0,W,2.0,35.0,WILLOW GROVE AV,2.0,3.0,46
7415,2004212987,3,3,,,0.0,W,99.0,35.0,EISENHOWER DR,4.0,,66
7416,2004210672,3,4,,,0.0,N,99.0,25.0,PROCTOR AL,4.0,,64
7417,2004210672,4,3,,,0.0,E,99.0,25.0,NINTH STREET ET,4.0,,64
7418,2005052008,4,3,,,,E,2.0,25.0,ALLADIN ST,4.0,,66
7419,2005052008,3,4,,,,N,2.0,25.0,VANDER AV,4.0,,66
7420,2005093371,3,3,2033,70.0,2001.0,N,2.0,35.0,TERWOOD RD,2.0,3.0,46
7421,2005093371,4,4,,,,W,99.0,,BEAR BL,4.0,,46
7422,2005062914,4,3,,,0.0,N,2.0,,TWELFTH ST,4.0,,38
7423,2005062914,3,4,,,0.0,W,2.0,,MONUMENT ST,4.0,,38
7424,2005029339,3,3,,,0.0,W,99.0,,PORT ROYAL AV,4.0,,67
7425,2006032148,4,4,,,0.0,E,2.0,25.0,PARK RD,4.0,,23
7426,2006032148,3,3,2005,131.0,603.0,S,4.0,35.0,DARBY RD,2.0,3.0,23
7427,2004071262,3,3,0013,204.0,139.0,N,2.0,25.0,FRANKFORD AV,2.0,3.0,67
7428,2005056963,4,4,,,0.0,U,2.0,25.0,ROSLYN AV,4.0,,46
7429,2005056963,3,3,2021,80.0,1403.0,W,2.0,35.0,JENKINTOWN RD,2.0,3.0,46
7430,2004090130,3,3,,,,S,99.0,25.0,TWENTYFIFTH ST,4.0,,67
7431,2005003872,3,4,,,0.0,E,2.0,35.0,GRAFFIUS RD,4.0,,66
7432,2005003872,4,3,,,0.0,S,2.0,,WALDORF DR,4.0,,66
7433,2004082984,3,4,,,,N,1.0,35.0,HARRISON AV,4.0,,28
7434,2004082984,4,3,,,,E,2.0,35.0,MCKINLEY ST,4.0,,28
7435,2004102911,4,3,,,,E,2.0,,HARRISON ST,4.0,,3
7436,2004102911,3,4,,,,S,2.0,25.0,PITT ST,4.0,,3
7437,2005033439,3,4,,,0.0,S,2.0,25.0,ARCH ST,4.0,,46
7438,2005033439,4,3,,,0.0,E,2.0,,JACOBY ST,4.0,,46
7439,2004102476,4,3,,,,E,1.0,25.0,CHURCH ST,4.0,,38
7440,2004102476,3,4,,,,S,2.0,25.0,JONES ST,4.0,,38
7441,2004216332,4,3,,,0.0,W,99.0,,UNNAMED AL,4.0,,48
7442,2004216332,3,4,,,0.0,S,99.0,,TWENTYSECOND ST,4.0,,48
7443,2005058005,4,3,,,0.0,E,2.0,25.0,KENT WY,4.0,,2
7444,2005058005,3,4,,,0.0,S,2.0,25.0,MCCANDLESS ST,4.0,,2
7445,2005058413,3,4,,,0.0,W,1.0,25.0,BERKS ST,4.0,,67
7446,2005058413,4,3,,,0.0,N,1.0,25.0,THIRTYFIRST ST,4.0,,67
7447,2004077906,4,3,,,0.0,N,1.0,25.0,MORRIS AV AV,4.0,,21
7448,2004077906,3,4,,,0.0,W,2.0,25.0,W LOCUST AV AV,4.0,,21
7449,2005001643,4,4,,,0.0,E,2.0,25.0,ANTIOCH AV,4.0,,46
7450,2005001643,3,3,,,0.0,S,4.0,35.0,FAYETTE ST,3.0,,46
7451,2005099615,3,3,,,0.0,W,2.0,,FANSHAW ST,4.0,,67
7452,2004216088,4,3,,,0.0,W,99.0,35.0,OAK ST,4.0,,40
7453,2004216088,3,4,,,0.0,N,99.0,35.0,BENNET CT,4.0,,40
7454,2005057368,3,3,,,0.0,E,1.0,25.0,JEFFERSON ST,4.0,,67
7455,2004203318,3,3,3068,10.0,777.0,W,2.0,35.0,,2.0,3.0,66
7456,2004013195,4,4,,,,N,2.0,25.0,FIFTYSEVENTH ST,4.0,,67
7457,2004013195,3,3,3021,40.0,1554.0,E,4.0,25.0,ELMWOOD AV,2.0,3.0,67
7458,2005058291,3,3,0400,280.0,995.0,W,2.0,30.0,FRANKSTOWN RD,2.0,3.0,2
7459,2005058291,4,4,,,0.0,S,2.0,25.0,GLENFIELD DR,4.0,,2
7460,2004089520,3,3,2007,131.0,1014.0,S,1.0,,FRANKFORD AV,2.0,3.0,67
7461,2004089520,4,4,,,0.0,E,99.0,,DYRE ST,4.0,,67
7462,2009002074,3,4,,,,N,2.0,,EIGTHEENTH ST,4.0,,67
7463,2009002074,4,3,,,,E,2.0,,MONTGOMERY AV,4.0,,67
7464,2004090204,3,3,0003,101.0,2735.0,W,4.0,35.0,WALNUT ST,2.0,3.0,67
7465,2005058387,4,4,,,,E,2.0,25.0,TIOGA ST,4.0,,67
7466,2005058387,3,3,2007,90.0,0.0,N,2.0,25.0,FRANKFORD AV,2.0,3.0,67
7467,2004090502,3,3,,,0.0,W,2.0,35.0,WOODLAND AV,4.0,,67
7468,2005059616,4,3,,,0.0,E,2.0,15.0,HILAND AV,4.0,,2
7469,2005059616,3,4,,,0.0,N,2.0,15.0,WATSON ST,4.0,,2
7470,2004208842,3,3,0183,30.0,1241.0,N,2.0,35.0,,2.0,3.0,6
7471,2004091589,3,3,0015,241.0,1445.0,S,2.0,55.0,MARKET ST,2.0,3.0,41
7472,2004091589,4,4,,,,E,2.0,,CENTRAL AV,4.0,,41
7473,2005101072,4,3,,,,W,99.0,,JUNIATTA ST,4.0,,67
7474,2005101072,3,4,,,,N,2.0,25.0,CLARISSA ST,4.0,,67
7475,2005062085,3,3,2002,40.0,601.0,E,2.0,,SNYDER AV,2.0,3.0,67
7476,2005062085,4,4,,,,N,99.0,,THIRTEENTH ST,4.0,,67
7477,2005053991,3,3,,,0.0,S,2.0,,NINTH ST,4.0,,67
7478,2005007148,3,3,,,0.0,E,1.0,25.0,PENNSGROVE ST,4.0,,67
7479,2005101242,3,3,2006,81.0,763.0,W,2.0,,SPRING GARDEN ST,2.0,3.0,67
7480,2005101242,4,4,,,,S,1.0,,EIGHTH ST,4.0,,67
7481,2005022770,3,3,,,0.0,E,2.0,,SOWERS ST,4.0,,14
7482,2005063389,4,3,,,0.0,U,2.0,,WASHINGTON ST,4.0,,40
7483,2005063389,3,4,,,0.0,E,2.0,35.0,ROSS ST,4.0,,40
7484,2005014953,3,3,4020,190.0,2734.0,S,2.0,25.0,HARRISBURG PK,2.0,3.0,36
7485,2004604469,4,3,,,0.0,N,99.0,35.0,BRANCH CT,4.0,,40
7486,2004604469,3,4,,,0.0,E,99.0,35.0,TWELFTH ST,4.0,,40
7487,2004218679,3,4,,,0.0,E,99.0,,CENTRAL AV,4.0,,41
7488,2004218679,4,3,,,0.0,N,99.0,,WINTRHOP ST,4.0,,41
7489,2005014998,4,3,,,,U,99.0,,JAMISON WY,4.0,,3
7490,2005014998,3,4,,,,N,99.0,,FIFTH ST,4.0,,3
7491,2005062733,3,3,2005,100.0,1126.0,N,2.0,35.0,LANSDOWNE AV,2.0,3.0,23
7492,2005030846,3,3,2045,170.0,1428.0,S,2.0,35.0,S MAIN RD,2.0,3.0,40
7493,2004218073,4,4,1009,31.0,696.0,S,2.0,35.0,MARKET ST,2.0,3.0,40
7494,2004218073,5,3,1009,30.0,698.0,N,3.0,35.0,MARKET ST,2.0,3.0,40
7495,2004218073,3,5,,,0.0,W,99.0,25.0,GATES AV,4.0,,40
7496,2005053257,3,3,2002,10.0,365.0,W,2.0,,SNYDER AV,2.0,3.0,67
7497,2005053257,4,4,,,,S,1.0,25.0,TWENTYNINTH ST,4.0,,67
7498,2005056811,3,3,,,0.0,W,2.0,,CAMBRIA ST,4.0,,67
7499,2004100247,3,4,,,0.0,S,2.0,25.0,SOUTH ACADEMY DR,4.0,,36
7500,2004100247,4,3,,,0.0,E,2.0,25.0,HAMMON RD,4.0,,36
7501,2004101107,3,3,,,,E,2.0,,COY ST,4.0,,32
7502,2004211141,3,3,,,0.0,E,99.0,25.0,FORSYTHIA ST,4.0,,9
7503,2005030090,4,4,0013,181.0,0.0,S,2.0,35.0,ROOSEVELT BL,2.0,3.0,67
7504,2005030090,3,3,0013,180.0,0.0,N,2.0,35.0,ROOSEVELT BL,2.0,3.0,67
7505,2005030090,5,5,0611,120.0,2116.0,N,2.0,,BROAD ST,2.0,3.0,67
7506,2005030090,6,6,0611,121.0,2085.0,S,2.0,,BROAD ST,2.0,3.0,67
7507,2005011693,3,3,,,0.0,N,1.0,25.0,RANDOLPH ST,4.0,,67
7508,2005034811,4,4,,,0.0,S,2.0,25.0,WELLESLEY RD,4.0,,36
7509,2005034811,3,3,0462,210.0,427.0,W,2.0,40.0,COLUMBIA AV,2.0,3.0,36
7510,2005014855,3,3,0946,50.0,1205.0,W,2.0,45.0,MOUNTAIN VIEW DR,2.0,3.0,48
7511,2004215809,3,4,,,0.0,E,99.0,25.0,ELMWOOD AV,4.0,,23
7512,2004215809,4,3,2013,20.0,297.0,N,2.0,,SR 2013 SH,2.0,3.0,23
7513,2005051072,4,3,,,0.0,N,2.0,25.0,HILLTOP RD,4.0,,23
7514,2005051072,3,4,,,0.0,W,1.0,25.0,BYWOOD RD,4.0,,23
7515,2004208431,3,3,2008,10.0,1916.0,E,2.0,25.0,SR 2008 SH,2.0,3.0,6
7516,2004208431,4,4,,,0.0,N,99.0,25.0,LEMON ST,4.0,,6
7517,2004210180,3,4,,,0.0,E,99.0,25.0,BALDWIN ST,4.0,,2
7518,2004210180,4,3,,,0.0,N,99.0,25.0,JANE WY,4.0,,2
7519,2005055175,4,3,,,0.0,N,2.0,25.0,TWENTYSEVENTH ST,4.0,,67
7520,2005055175,3,4,,,0.0,E,2.0,25.0,CLEARFIELD ST,4.0,,67
7521,2005404145,3,3,1005,70.0,0.0,E,2.0,35.0,EAGLE RD,2.0,3.0,23
7522,2005404145,4,4,2005,160.0,561.0,N,2.0,35.0,DARBY RD,2.0,3.0,23
7523,2004219892,3,3,,,0.0,E,99.0,,CHRISTIAN ST,4.0,,67
7524,2005037887,3,3,0252,70.0,0.0,N,2.0,40.0,DARBY PAOLI RD,2.0,3.0,15
7525,2005037887,4,4,2026,20.0,1987.0,E,2.0,35.0,DARBY RD,2.0,3.0,15
7526,2005073759,3,3,0230,281.0,236.0,W,2.0,45.0,,2.0,3.0,36
7527,2004101003,3,3,0462,100.0,633.0,E,3.0,45.0,COLUMBIA AV,2.0,3.0,36
7528,2004101003,4,4,T601,,,N,2.0,25.0,LOCUST GROVE RO,4.0,,36
7529,2005069240,4,3,,,0.0,N,1.0,,EIGHTEENTH ST,4.0,,67
7530,2005069240,3,4,,,0.0,E,1.0,,FERNON ST,4.0,,67
7531,2004215382,3,4,,,0.0,N,99.0,25.0,ELEVENTH ST,4.0,,6
7532,2004215382,4,3,,,0.0,E,99.0,25.0,OLEY ST,4.0,,6
7533,2005063502,3,4,,,,W,99.0,,IRVING ST,4.0,,67
7534,2005063502,4,3,,,,S,2.0,,SIXTYSECOND ST,4.0,,67
7535,2005070678,3,3,,,,E,2.0,25.0,BIRCH ST,4.0,,10
7536,2005061255,3,3,,,0.0,W,2.0,45.0,BINO RD,4.0,,28
7537,2004066312,4,4,,,,W,2.0,,FERNHILL LN,4.0,,39
7538,2004066312,3,3,0145,110.0,388.0,N,4.0,40.0,,2.0,3.0,39
7539,2004211826,4,4,,,0.0,E,99.0,,UNNAMED AL,4.0,,66
7540,2004211826,3,3,3001,270.0,0.0,N,2.0,35.0,SR 3001 SH,2.0,3.0,66
7541,2004097284,3,3,0022,20.0,317.0,E,2.0,45.0,WILLIAM PENN HW,2.0,3.0,44
7542,2004056641,3,3,0851,610.0,1933.0,W,2.0,45.0,BRYANSVILLE RD,2.0,3.0,66
7543,2004056641,4,4,,,,N,2.0,55.0,GROSS RD,4.0,,66
7544,2005053723,3,3,T000,,0.0,N,2.0,35.0,VERNON RD,3.0,,20
7545,2005054223,3,3,,,0.0,W,1.0,25.0,BIRCH ST,4.0,,10
7546,2005038755,3,4,,,0.0,U,99.0,,WOODWARD AV,4.0,,3
7547,2005038755,4,3,,,0.0,U,99.0,,CARUSO ST,4.0,,3
7548,2005078288,4,4,,,0.0,S,1.0,,CARPENTER AV,4.0,,32
7549,2005078288,3,3,0286,520.0,728.0,E,2.0,55.0,,2.0,3.0,32
7550,2004213998,3,4,0013,161.0,690.0,S,2.0,40.0,SR 0013 SH,2.0,3.0,23
7551,2004213998,4,3,0013,160.0,690.0,N,2.0,40.0,SR 0013 SH,2.0,3.0,23
7552,2004213998,5,5,,,0.0,N,99.0,25.0,MC COACH ST,4.0,,23
7553,2005003489,3,3,1008,10.0,1046.0,E,2.0,35.0,WINDSOR ST,2.0,3.0,6
7554,2005003489,4,4,,,0.0,S,2.0,35.0,SOUTH SEVENTH ST,4.0,,6
7555,2004212030,3,3,3016,11.0,362.0,W,2.0,25.0,SR 3016 SH,2.0,3.0,11
7556,2004212030,4,4,,,0.0,S,99.0,15.0,MORRELL PL,4.0,,11
7557,2005014631,3,4,,,,S,2.0,25.0,FRANKLIN ST,4.0,,39
7558,2005014631,4,3,,,,E,2.0,25.0,OAK ST,4.0,,39
7559,2004206478,4,5,0616,330.0,2697.0,N,2.0,55.0,SR 0616 SH,2.0,3.0,66
7560,2004206478,3,3,0030,200.0,0.0,E,2.0,40.0,SR 0030 SH,2.0,1.0,66
7561,2004206478,5,4,0030,201.0,0.0,W,2.0,40.0,SR 0030 SH,2.0,1.0,66
7562,2004206478,6,6,T500,,0.0,N,99.0,,BAKER RD,4.0,,66
7563,2005028695,3,3,,,,W,2.0,35.0,ATTIG RD,4.0,,54
7564,2005045408,3,4,,,0.0,N,2.0,25.0,PANCOAST AV,4.0,,23
7565,2005045408,4,3,,,0.0,E,2.0,25.0,CRYSTLE RD,4.0,,23
7566,2005063556,4,4,,,0.0,N,2.0,35.0,TENTH ST,4.0,,32
7567,2005063556,3,3,4032,40.0,2752.0,W,2.0,35.0,,2.0,3.0,32
7568,2005032503,3,4,,,,S,1.0,35.0,LAW ST,4.0,,39
7569,2005032503,4,3,,,,W,2.0,35.0,ALLEN ST,4.0,,39
7570,2005016764,3,3,0093,91.0,1818.0,S,2.0,25.0,BROAD ST,2.0,3.0,40
7571,2005028988,3,3,,,0.0,W,2.0,30.0,TURNER ST,4.0,,39
7572,2005054066,3,4,,,0.0,E,2.0,25.0,NORTH ST,4.0,,10
7573,2005054066,4,3,,,0.0,N,99.0,,CEDAR ST,4.0,,10
7574,2004003072,3,3,,,,,0.0,10.0,TOWNSHIP LINE RD,4.0,,46
7575,2005019448,3,3,,,0.0,S,2.0,35.0,MCGILLSTOWN RD,4.0,,38
7576,2005019785,3,3,,,0.0,E,1.0,15.0,CUMBERLAND ST,4.0,,39
7577,2004101929,4,4,,,,S,2.0,,APPLETREE DR,4.0,,9
7578,2004101929,3,3,2006,70.0,2009.0,E,2.0,35.0,NEW FALLS RD,2.0,3.0,9
7579,2004082270,3,3,T395,,,E,2.0,55.0,BETHESDA CHURCH RD,4.0,,36
7580,2004099880,3,4,,,0.0,S,2.0,25.0,MEAD AV,4.0,,25
7581,2004099880,4,3,,,0.0,E,2.0,35.0,SMITH ST,4.0,,25
7582,2004210270,3,4,,,0.0,E,99.0,35.0,BERKELEY ST,4.0,,26
7583,2004210270,4,3,,,0.0,N,99.0,35.0,UNNAMED AL,4.0,,26
7584,2005075286,4,3,,,0.0,W,2.0,25.0,HACKER AV,4.0,,64
7585,2005075286,3,4,,,0.0,N,1.0,25.0,NORTH SECOND ST,4.0,,64
7586,2004102320,4,3,,,,S,2.0,25.0,VICTORIA AV,4.0,,64
7587,2004102320,3,4,,,,W,2.0,25.0,RICHMOND ST,4.0,,64
7588,2005006187,3,3,,,0.0,E,2.0,25.0,RAMPART WEST LN,4.0,,23
7589,2005057311,3,4,,,,N,4.0,25.0,PARADE ST,4.0,,25
7590,2005057311,4,3,,,,W,2.0,25.0,TENTH ST,4.0,,25
7591,2004102624,3,3,0036,320.0,289.0,N,4.0,45.0,LOGAN BL,2.0,3.0,7
7592,2004102624,4,4,,,0.0,W,99.0,,CONVENTION CENTE BL,3.0,,7
7593,2004077884,3,3,0030,462.0,175.0,E,1.0,15.0,LINCOLN HW,2.0,3.0,1
7594,2004077884,4,4,0030,463.0,175.0,W,1.0,15.0,LINCOLN HW,2.0,3.0,1
7595,2004077884,5,5,1015,70.0,1491.0,N,1.0,15.0,HANOVER ST,2.0,3.0,1
7596,2004077884,6,6,1015,80.0,0.0,S,1.0,15.0,HAOVER ST,2.0,3.0,1
7597,2005069384,3,3,2020,60.0,1212.0,W,2.0,40.0,WASHINGTON ST,2.0,3.0,25
7598,2005032722,3,3,2036,60.0,207.0,E,2.0,35.0,PIKE RUN DR,2.0,3.0,62
7599,2004208712,4,4,0222,171.0,0.0,S,2.0,25.0,,2.0,,6
7600,2004208712,3,5,0625,170.0,1564.0,N,2.0,25.0,,2.0,3.0,6
7601,2004208712,5,3,0222,170.0,0.0,N,2.0,25.0,,2.0,,6
7602,2005066158,3,3,1004,130.0,1120.0,N,2.0,25.0,TORRESDALE AV,2.0,3.0,67
7603,2004090036,4,3,,,,N,2.0,,EIGHTEENTH ST,4.0,,67
7604,2004090036,3,4,,,,W,2.0,,HOFFMAN ST,4.0,,67
7605,2005096488,3,3,0255,240.0,882.0,S,2.0,55.0,WINTERBURN TO PENFIELD RD,2.0,3.0,17
7606,2004044550,3,4,,,,W,2.0,25.0,PARKWAY ST,4.0,,22
7607,2004044550,4,3,,,,N,2.0,25.0,S 28TH ST,4.0,,22
7608,2005004578,3,4,,,0.0,N,2.0,,PEACH ST,4.0,,25
7609,2005004578,4,3,,,0.0,E,2.0,,ELEVENTH ST,4.0,,25
7610,2004208584,3,3,2004,20.0,637.0,E,2.0,25.0,SR 2004 SH,2.0,3.0,6
7611,2004208584,4,4,,,0.0,N,99.0,25.0,SOUTH ELEVENTH ST,4.0,,6
7612,2005074599,3,4,,,0.0,S,1.0,25.0,O ST,4.0,,67
7613,2005074599,4,3,,,0.0,E,1.0,35.0,HUNTING PARK AV,4.0,,67
7614,2004210512,3,3,0124,10.0,2571.0,W,3.0,35.0,SR 0124 SH,2.0,3.0,66
7615,2004210512,4,4,T328,,0.0,N,99.0,25.0,MIDLAND AV,4.0,,66
7616,2005039773,3,3,4038,30.0,1835.0,B,2.0,25.0,HANOVER ST,2.0,3.0,46
7617,2005057369,4,3,,,0.0,S,1.0,15.0,MILDRED ST,4.0,,67
7618,2005057369,3,4,,,0.0,W,1.0,15.0,MOYAMENSING ST,4.0,,67
7619,2004083117,4,4,,,0.0,S,2.0,15.0,TENTH ST,4.0,,67
7620,2004083117,3,3,2004,10.0,1712.0,E,2.0,10.0,MARKET ST,2.0,3.0,67
7621,2005010524,3,3,0020,590.0,2565.0,W,2.0,25.0,TWENTYSIXTH ST,2.0,3.0,25
7622,2004097122,3,4,,,0.0,N,2.0,15.0,WAGNER AV,4.0,,67
7623,2004097122,4,3,,,0.0,E,2.0,15.0,TENTH ST,4.0,,67
7624,2005055595,3,3,0426,70.0,0.0,S,2.0,25.0,CENTER ST,2.0,3.0,25
7625,2005055595,4,4,,,,W,2.0,35.0,SMITH ST,4.0,,25
7626,2004211426,3,3,0073,420.0,2100.0,E,2.0,40.0,SR 0073 SH,2.0,3.0,46
7627,2004211426,4,4,T370,,0.0,N,99.0,35.0,WENTZ RD,4.0,,46
7628,2004031139,4,4,,,,E,2.0,,CAMPBELL ST,4.0,,32
7629,2004031139,3,3,0217,40.0,372.0,S,2.0,35.0,WALNUT ST,2.0,3.0,32
7630,2004079586,5,3,2004,10.0,1712.0,E,99.0,,,2.0,3.0,67
7631,2004079586,4,5,,,,N,99.0,,TENTH ST,4.0,,67
7632,2004079586,3,4,2004,11.0,1693.0,W,2.0,,MARKET ST,2.0,3.0,67
7633,2004102424,4,3,,,,S,99.0,25.0,QUICK ST,4.0,,15
7634,2004102424,3,4,,,,E,1.0,25.0,WALNUT ST,4.0,,15
7635,2004023516,3,4,,,,E,2.0,35.0,BERRYHILL ST,4.0,,22
7636,2004023516,4,3,,,,N,1.0,35.0,TWENTIETH ST,4.0,,22
7637,2005052337,3,3,2007,140.0,62.0,N,2.0,25.0,FRANKFORD AV,2.0,3.0,67
7638,2005056531,3,3,,,,E,1.0,25.0,ELLSWORTH ST,4.0,,67
7639,2005022188,3,3,2005,130.0,2501.0,N,2.0,35.0,DARBY RD,2.0,3.0,23
7640,2005029490,4,3,,,0.0,W,99.0,,PINE ST,4.0,,67
7641,2005029490,3,4,,,0.0,N,2.0,20.0,FORTYEIGHTH ST,4.0,,67
7642,2004090497,3,3,3005,20.0,670.0,N,2.0,30.0,THIRTYTHIRD ST,2.0,,67
7643,2005082041,3,3,,,0.0,S,2.0,,EIGHTH ST,4.0,,67
7644,2005054484,5,5,,,,S,1.0,25.0,FIFTYEIGHTH ST,4.0,,67
7645,2005054484,4,4,3010,21.0,0.0,W,2.0,25.0,MARKET ST,2.0,3.0,67
7646,2005054484,3,3,3010,20.0,0.0,E,2.0,25.0,MARKET ST,2.0,3.0,67
7647,2005402218,4,4,,,,W,2.0,15.0,ANNABELLA AV,4.0,,23
7648,2005402218,3,3,1005,40.0,289.0,N,2.0,35.0,EAGLE RD,2.0,3.0,23
7649,2004085742,3,3,2016,60.0,1581.0,E,2.0,,ALLEGHENY AV,2.0,3.0,67
7650,2004083390,3,3,2004,30.0,20.0,E,2.0,25.0,MARKET ST,2.0,3.0,67
7651,2004019600,3,3,,,,N,2.0,25.0,COOK ST,4.0,,40
7652,2005053255,4,3,,,,N,99.0,,THIRTYSEVENTH ST,4.0,,67
7653,2005053255,3,4,,,,E,2.0,25.0,POWELTON AV,4.0,,67
7654,2005405882,4,4,0611,71.0,1724.0,S,2.0,25.0,BROAD ST,2.0,3.0,67
7655,2005405882,5,5,2012,40.0,928.0,E,1.0,25.0,DAUPHIN ST,2.0,3.0,67
7656,2005405882,3,3,0611,70.0,1724.0,N,2.0,25.0,BROAD ST,2.0,3.0,67
7657,2004090606,3,3,,,0.0,E,2.0,,ASHDALE ST,4.0,,67
7658,2005063497,3,4,,,0.0,N,2.0,,FIFTY FOURTH ST,4.0,,67
7659,2005063497,4,3,,,0.0,W,1.0,,OSCAR AV,4.0,,67
7660,2005067750,3,3,2007,80.0,2771.0,N,2.0,,FRANKFORD AV,2.0,3.0,67
7661,2004090072,3,3,1001,10.0,1213.0,S,2.0,35.0,RISING SUN AV,2.0,3.0,67
7662,2004090072,4,4,,,,E,99.0,,DUNCANNON AV,4.0,,67
